run_label,temperature,sample_index,mode,question,prompt,gold,prediction,is_valid
checkpoint-3500,0.0,2,checkpoint-3500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.3,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Query: What is Terrence Ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.3,0,checkpoint-3500,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrice Ross';,True
checkpoint-3500,0.3,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Natio,False
checkpoint-3500,0.3,0,checkpoint-3500_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3500,0.3,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.3,1,checkpoint-3500,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.3,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,,False
checkpoint-3500,0.3,1,checkpoint-3500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.3,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"WHICH CLUB WAS IN TORONTO 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.3,2,checkpoint-3500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.3,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3500,0.3,2,checkpoint-3500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.7,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Tableau: 1-10015132-16 Query: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.7,0,checkpoint-3500,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrince Ross';,True
checkpoint-3500,0.7,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nati,False
checkpoint-3500,0.7,0,checkpoint-3500_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3500,0.7,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team, Team",False
checkpoint-3500,0.7,1,checkpoint-3500,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.7,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT Y,False
checkpoint-3500,0.7,1,checkpoint-3500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.7,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"whose club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.7,2,checkpoint-3500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.7,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3500,0.7,2,checkpoint-3500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,1.0,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Tableau: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,1.0,0,checkpoint-3500,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrice Ross';,True
checkpoint-3500,1.0,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Natio,False
checkpoint-3500,1.0,0,checkpoint-3500_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3500,1.0,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What was the age of player who played for Toronto in 1995-96? Tableau: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,1.0,1,checkpoint-3500,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,1.0,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT Player,False
checkpoint-3500,1.0,1,checkpoint-3500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,1.0,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,what club was in toronto 2003-06 Table: 1-10015132-16,False
checkpoint-3500,1.0,2,checkpoint-3500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,1.0,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3500,1.0,2,checkpoint-3500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
